year;species;samples;Length.mm;tidal_area
2006;Mytilus edulis;M-7;8,1;
2006;Mytilus edulis;M-7;6,1;
2006;Mytilus edulis;M-7;6,9;
2006;Mytilus edulis;M-7;6,5;
2006;Mytilus edulis;M-7;5,9;
2006;Mytilus edulis;M-7;7,5;
2006;Mytilus edulis;M-7;7,3;
2006;Mytilus edulis;M-7;6,2;
2006;Mytilus edulis;M-7;5,9;
2006;Mytilus edulis;M-7;7,9;
2006;Mytilus edulis;M-7;5,2;
2006;Mytilus edulis;M-7;6,4;
2006;Mytilus edulis;M-7;6,1;
2006;Mytilus edulis;M-7;5,9;
2006;Mytilus edulis;M-7;6,3;
2006;Mytilus edulis;M-7;6,3;
2006;Mytilus edulis;M-7;6,9;
2006;Mytilus edulis;M-7;7;
2006;Mytilus edulis;M-7;6,8;
2006;Mytilus edulis;M-7;6,3;
2006;Mytilus edulis;M-7;6,2;
2006;Mytilus edulis;M-7;7,5;
2006;Mytilus edulis;M-7;6,5;
2006;Mytilus edulis;M-7;6,9;
2006;Mytilus edulis;M-7;7;
2006;Mytilus edulis;M-7;6,5;
2006;Mytilus edulis;M-7;6,3;
2006;Mytilus edulis;M-7;6,5;
2006;Mytilus edulis;M-7;5,9;
2006;Mytilus edulis;M-7;6,9;
2006;Mytilus edulis;M-7;6,9;
2006;Mytilus edulis;M-7;6,3;
2006;Mytilus edulis;M-7;7,3;
2006;Mytilus edulis;M-7;6,5;
2006;Mytilus edulis;M-7;5,8;
2006;Mytilus edulis;M-7;5,3;
2006;Mytilus edulis;M-7;7,2;
2006;Mytilus edulis;M-7;6,5;
2006;Mytilus edulis;M-7;6,3;
2006;Mytilus edulis;M-7;6,3;
2006;Mytilus edulis;M-7;6,5;
2006;Mytilus edulis;M-7;6,2;
2006;Mytilus edulis;M-7;6,8;
2006;Mytilus edulis;M-7;6,8;
2006;Mytilus edulis;M-7;6,9;
2006;Mytilus edulis;M-7;7,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
2006;Mytilus edulis;M-7;4,9;
