"oneyear.int";"year";"tidal_level";"sample";"Freq"
"15430";"(1.2,1.8]";"2006";"midlow";"Mg4-2";NA
"15434";"(1.2,1.8]";"2007";"midlow";"Mg4-2";NA
"15438";"(1.2,1.8]";"2008";"midlow";"Mg4-2";NA
"15442";"(1.2,1.8]";"2009";"midlow";"Mg4-2";NA
"15446";"(1.2,1.8]";"2010";"midlow";"Mg4-2";NA
"15450";"(1.2,1.8]";"2011";"midlow";"Mg4-2";NA
"15454";"(1.2,1.8]";"2012";"midlow";"Mg4-2";NA
"15458";"(1.2,1.8]";"1992";"high";"mg4-3";NA
"15462";"(1.2,1.8]";"1993";"high";"mg4-3";NA
"15466";"(1.2,1.8]";"1994";"high";"mg4-3";NA
"15470";"(1.2,1.8]";"1995";"high";"mg4-3";NA
"15474";"(1.2,1.8]";"1996";"high";"mg4-3";NA
"15478";"(1.2,1.8]";"1997";"high";"mg4-3";NA
"15482";"(1.2,1.8]";"1998";"high";"mg4-3";NA
"15486";"(1.2,1.8]";"1999";"high";"mg4-3";NA
"15490";"(1.2,1.8]";"2000";"high";"mg4-3";NA
"15494";"(1.2,1.8]";"2001";"high";"mg4-3";NA
"15498";"(1.2,1.8]";"2002";"high";"mg4-3";NA
"15502";"(1.2,1.8]";"2003";"high";"mg4-3";NA
"15506";"(1.2,1.8]";"2004";"high";"mg4-3";NA
"15510";"(1.2,1.8]";"2005";"high";"mg4-3";NA
"15514";"(1.2,1.8]";"2006";"high";"mg4-3";NA
"15518";"(1.2,1.8]";"2007";"high";"mg4-3";NA
"15522";"(1.2,1.8]";"2008";"high";"mg4-3";NA
"15526";"(1.2,1.8]";"2009";"high";"mg4-3";NA
"15530";"(1.2,1.8]";"2010";"high";"mg4-3";NA
"15534";"(1.2,1.8]";"2011";"high";"mg4-3";NA
"15538";"(1.2,1.8]";"2012";"high";"mg4-3";NA
"15542";"(1.2,1.8]";"1992";"low";"mg4-3";NA
"15546";"(1.2,1.8]";"1993";"low";"mg4-3";NA
"15550";"(1.2,1.8]";"1994";"low";"mg4-3";NA
"15554";"(1.2,1.8]";"1995";"low";"mg4-3";NA
"15558";"(1.2,1.8]";"1996";"low";"mg4-3";NA
"15562";"(1.2,1.8]";"1997";"low";"mg4-3";NA
"15566";"(1.2,1.8]";"1998";"low";"mg4-3";NA
"15570";"(1.2,1.8]";"1999";"low";"mg4-3";NA
"15574";"(1.2,1.8]";"2000";"low";"mg4-3";NA
"15578";"(1.2,1.8]";"2001";"low";"mg4-3";NA
"15582";"(1.2,1.8]";"2002";"low";"mg4-3";NA
"15586";"(1.2,1.8]";"2003";"low";"mg4-3";NA
"15590";"(1.2,1.8]";"2004";"low";"mg4-3";90
"15594";"(1.2,1.8]";"2005";"low";"mg4-3";NA
"15598";"(1.2,1.8]";"2006";"low";"mg4-3";0
"15602";"(1.2,1.8]";"2007";"low";"mg4-3";NA
"15606";"(1.2,1.8]";"2008";"low";"mg4-3";NA
"15610";"(1.2,1.8]";"2009";"low";"mg4-3";NA
"15614";"(1.2,1.8]";"2010";"low";"mg4-3";NA
"15618";"(1.2,1.8]";"2011";"low";"mg4-3";NA
"15622";"(1.2,1.8]";"2012";"low";"mg4-3";NA
"15626";"(1.2,1.8]";"1992";"middle";"mg4-3";NA
"15630";"(1.2,1.8]";"1993";"middle";"mg4-3";NA
"15634";"(1.2,1.8]";"1994";"middle";"mg4-3";NA
"15638";"(1.2,1.8]";"1995";"middle";"mg4-3";NA
"15642";"(1.2,1.8]";"1996";"middle";"mg4-3";NA
"15646";"(1.2,1.8]";"1997";"middle";"mg4-3";NA
"15650";"(1.2,1.8]";"1998";"middle";"mg4-3";NA
"15654";"(1.2,1.8]";"1999";"middle";"mg4-3";NA
"15658";"(1.2,1.8]";"2000";"middle";"mg4-3";NA
"15662";"(1.2,1.8]";"2001";"middle";"mg4-3";NA
"15666";"(1.2,1.8]";"2002";"middle";"mg4-3";NA
"15670";"(1.2,1.8]";"2003";"middle";"mg4-3";NA
"15674";"(1.2,1.8]";"2004";"middle";"mg4-3";NA
"15678";"(1.2,1.8]";"2005";"middle";"mg4-3";NA
"15682";"(1.2,1.8]";"2006";"middle";"mg4-3";NA
"15686";"(1.2,1.8]";"2007";"middle";"mg4-3";NA
"15690";"(1.2,1.8]";"2008";"middle";"mg4-3";NA
"15694";"(1.2,1.8]";"2009";"middle";"mg4-3";NA
"15698";"(1.2,1.8]";"2010";"middle";"mg4-3";NA
"15702";"(1.2,1.8]";"2011";"middle";"mg4-3";NA
"15706";"(1.2,1.8]";"2012";"middle";"mg4-3";NA
"15710";"(1.2,1.8]";"1992";"midlow";"mg4-3";NA
"15714";"(1.2,1.8]";"1993";"midlow";"mg4-3";NA
"15718";"(1.2,1.8]";"1994";"midlow";"mg4-3";NA
"15722";"(1.2,1.8]";"1995";"midlow";"mg4-3";NA
"15726";"(1.2,1.8]";"1996";"midlow";"mg4-3";NA
"15730";"(1.2,1.8]";"1997";"midlow";"mg4-3";NA
"15734";"(1.2,1.8]";"1998";"midlow";"mg4-3";NA
"15738";"(1.2,1.8]";"1999";"midlow";"mg4-3";NA
"15742";"(1.2,1.8]";"2000";"midlow";"mg4-3";NA
"15746";"(1.2,1.8]";"2001";"midlow";"mg4-3";NA
"15750";"(1.2,1.8]";"2002";"midlow";"mg4-3";NA
"15754";"(1.2,1.8]";"2003";"midlow";"mg4-3";NA
"15758";"(1.2,1.8]";"2004";"midlow";"mg4-3";NA
"15762";"(1.2,1.8]";"2005";"midlow";"mg4-3";NA
"15766";"(1.2,1.8]";"2006";"midlow";"mg4-3";NA
"15770";"(1.2,1.8]";"2007";"midlow";"mg4-3";NA
"15774";"(1.2,1.8]";"2008";"midlow";"mg4-3";NA
"15778";"(1.2,1.8]";"2009";"midlow";"mg4-3";NA
"15782";"(1.2,1.8]";"2010";"midlow";"mg4-3";NA
"15786";"(1.2,1.8]";"2011";"midlow";"mg4-3";NA
"15790";"(1.2,1.8]";"2012";"midlow";"mg4-3";NA
"15794";"(1.2,1.8]";"1992";"high";"Mg4-3";NA
"15798";"(1.2,1.8]";"1993";"high";"Mg4-3";NA
"15802";"(1.2,1.8]";"1994";"high";"Mg4-3";NA
"15806";"(1.2,1.8]";"1995";"high";"Mg4-3";NA
"15810";"(1.2,1.8]";"1996";"high";"Mg4-3";NA
"15814";"(1.2,1.8]";"1997";"high";"Mg4-3";NA
"15818";"(1.2,1.8]";"1998";"high";"Mg4-3";NA
"15822";"(1.2,1.8]";"1999";"high";"Mg4-3";NA
"15826";"(1.2,1.8]";"2000";"high";"Mg4-3";NA
"15830";"(1.2,1.8]";"2001";"high";"Mg4-3";NA
"15834";"(1.2,1.8]";"2002";"high";"Mg4-3";NA
"15838";"(1.2,1.8]";"2003";"high";"Mg4-3";NA
"15842";"(1.2,1.8]";"2004";"high";"Mg4-3";NA
"15846";"(1.2,1.8]";"2005";"high";"Mg4-3";NA
"15850";"(1.2,1.8]";"2006";"high";"Mg4-3";NA
"15854";"(1.2,1.8]";"2007";"high";"Mg4-3";NA
"15858";"(1.2,1.8]";"2008";"high";"Mg4-3";NA
"15862";"(1.2,1.8]";"2009";"high";"Mg4-3";NA
"15866";"(1.2,1.8]";"2010";"high";"Mg4-3";NA
"15870";"(1.2,1.8]";"2011";"high";"Mg4-3";NA
"15874";"(1.2,1.8]";"2012";"high";"Mg4-3";NA
"15878";"(1.2,1.8]";"1992";"low";"Mg4-3";NA
"15882";"(1.2,1.8]";"1993";"low";"Mg4-3";NA
"15886";"(1.2,1.8]";"1994";"low";"Mg4-3";NA
"15890";"(1.2,1.8]";"1995";"low";"Mg4-3";NA
"15894";"(1.2,1.8]";"1996";"low";"Mg4-3";NA
"15898";"(1.2,1.8]";"1997";"low";"Mg4-3";NA
"15902";"(1.2,1.8]";"1998";"low";"Mg4-3";NA
"15906";"(1.2,1.8]";"1999";"low";"Mg4-3";NA
"15910";"(1.2,1.8]";"2000";"low";"Mg4-3";NA
"15914";"(1.2,1.8]";"2001";"low";"Mg4-3";NA
"15918";"(1.2,1.8]";"2002";"low";"Mg4-3";NA
"15922";"(1.2,1.8]";"2003";"low";"Mg4-3";NA
"15926";"(1.2,1.8]";"2004";"low";"Mg4-3";NA
"15930";"(1.2,1.8]";"2005";"low";"Mg4-3";NA
"15934";"(1.2,1.8]";"2006";"low";"Mg4-3";NA
"15938";"(1.2,1.8]";"2007";"low";"Mg4-3";NA
"15942";"(1.2,1.8]";"2008";"low";"Mg4-3";30
"15946";"(1.2,1.8]";"2009";"low";"Mg4-3";NA
"15950";"(1.2,1.8]";"2010";"low";"Mg4-3";NA
"15954";"(1.2,1.8]";"2011";"low";"Mg4-3";270
"15958";"(1.2,1.8]";"2012";"low";"Mg4-3";NA
"15962";"(1.2,1.8]";"1992";"middle";"Mg4-3";NA
"15966";"(1.2,1.8]";"1993";"middle";"Mg4-3";NA
"15970";"(1.2,1.8]";"1994";"middle";"Mg4-3";NA
"15974";"(1.2,1.8]";"1995";"middle";"Mg4-3";NA
"15978";"(1.2,1.8]";"1996";"middle";"Mg4-3";NA
"15982";"(1.2,1.8]";"1997";"middle";"Mg4-3";NA
"15986";"(1.2,1.8]";"1998";"middle";"Mg4-3";NA
"15990";"(1.2,1.8]";"1999";"middle";"Mg4-3";NA
"15994";"(1.2,1.8]";"2000";"middle";"Mg4-3";NA
"15998";"(1.2,1.8]";"2001";"middle";"Mg4-3";NA
"16002";"(1.2,1.8]";"2002";"middle";"Mg4-3";NA
"16006";"(1.2,1.8]";"2003";"middle";"Mg4-3";NA
"16010";"(1.2,1.8]";"2004";"middle";"Mg4-3";NA
"16014";"(1.2,1.8]";"2005";"middle";"Mg4-3";NA
"16018";"(1.2,1.8]";"2006";"middle";"Mg4-3";NA
"16022";"(1.2,1.8]";"2007";"middle";"Mg4-3";NA
"16026";"(1.2,1.8]";"2008";"middle";"Mg4-3";NA
"16030";"(1.2,1.8]";"2009";"middle";"Mg4-3";NA
"16034";"(1.2,1.8]";"2010";"middle";"Mg4-3";NA
"16038";"(1.2,1.8]";"2011";"middle";"Mg4-3";NA
"16042";"(1.2,1.8]";"2012";"middle";"Mg4-3";NA
"16046";"(1.2,1.8]";"1992";"midlow";"Mg4-3";NA
"16050";"(1.2,1.8]";"1993";"midlow";"Mg4-3";NA
"16054";"(1.2,1.8]";"1994";"midlow";"Mg4-3";NA
"16058";"(1.2,1.8]";"1995";"midlow";"Mg4-3";NA
"16062";"(1.2,1.8]";"1996";"midlow";"Mg4-3";NA
"16066";"(1.2,1.8]";"1997";"midlow";"Mg4-3";NA
"16070";"(1.2,1.8]";"1998";"midlow";"Mg4-3";NA
"16074";"(1.2,1.8]";"1999";"midlow";"Mg4-3";NA
"16078";"(1.2,1.8]";"2000";"midlow";"Mg4-3";NA
"16082";"(1.2,1.8]";"2001";"midlow";"Mg4-3";NA
"16086";"(1.2,1.8]";"2002";"midlow";"Mg4-3";NA
"16090";"(1.2,1.8]";"2003";"midlow";"Mg4-3";NA
"16094";"(1.2,1.8]";"2004";"midlow";"Mg4-3";NA
"16098";"(1.2,1.8]";"2005";"midlow";"Mg4-3";NA
"16102";"(1.2,1.8]";"2006";"midlow";"Mg4-3";NA
"16106";"(1.2,1.8]";"2007";"midlow";"Mg4-3";NA
"16110";"(1.2,1.8]";"2008";"midlow";"Mg4-3";NA
"16114";"(1.2,1.8]";"2009";"midlow";"Mg4-3";NA
"16118";"(1.2,1.8]";"2010";"midlow";"Mg4-3";NA
"16122";"(1.2,1.8]";"2011";"midlow";"Mg4-3";NA
"16126";"(1.2,1.8]";"2012";"midlow";"Mg4-3";NA
"16130";"(1.2,1.8]";"1992";"high";"mg5";0
"16134";"(1.2,1.8]";"1993";"high";"mg5";NA
"16138";"(1.2,1.8]";"1994";"high";"mg5";NA
"16142";"(1.2,1.8]";"1995";"high";"mg5";NA
"16146";"(1.2,1.8]";"1996";"high";"mg5";NA
"16150";"(1.2,1.8]";"1997";"high";"mg5";NA
"16154";"(1.2,1.8]";"1998";"high";"mg5";NA
"16158";"(1.2,1.8]";"1999";"high";"mg5";NA
"16162";"(1.2,1.8]";"2000";"high";"mg5";NA
"16166";"(1.2,1.8]";"2001";"high";"mg5";NA
"16170";"(1.2,1.8]";"2002";"high";"mg5";NA
"16174";"(1.2,1.8]";"2003";"high";"mg5";NA
"16178";"(1.2,1.8]";"2004";"high";"mg5";NA
"16182";"(1.2,1.8]";"2005";"high";"mg5";NA
"16186";"(1.2,1.8]";"2006";"high";"mg5";NA
"16190";"(1.2,1.8]";"2007";"high";"mg5";NA
"16194";"(1.2,1.8]";"2008";"high";"mg5";NA
"16198";"(1.2,1.8]";"2009";"high";"mg5";NA
"16202";"(1.2,1.8]";"2010";"high";"mg5";NA
"16206";"(1.2,1.8]";"2011";"high";"mg5";NA
"16210";"(1.2,1.8]";"2012";"high";"mg5";NA
"16214";"(1.2,1.8]";"1992";"low";"mg5";NA
"16218";"(1.2,1.8]";"1993";"low";"mg5";NA
"16222";"(1.2,1.8]";"1994";"low";"mg5";NA
"16226";"(1.2,1.8]";"1995";"low";"mg5";NA
"16230";"(1.2,1.8]";"1996";"low";"mg5";NA
"16234";"(1.2,1.8]";"1997";"low";"mg5";NA
"16238";"(1.2,1.8]";"1998";"low";"mg5";NA
"16242";"(1.2,1.8]";"1999";"low";"mg5";NA
"16246";"(1.2,1.8]";"2000";"low";"mg5";NA
"16250";"(1.2,1.8]";"2001";"low";"mg5";NA
"16254";"(1.2,1.8]";"2002";"low";"mg5";NA
"16258";"(1.2,1.8]";"2003";"low";"mg5";NA
"16262";"(1.2,1.8]";"2004";"low";"mg5";NA
"16266";"(1.2,1.8]";"2005";"low";"mg5";NA
"16270";"(1.2,1.8]";"2006";"low";"mg5";NA
"16274";"(1.2,1.8]";"2007";"low";"mg5";NA
"16278";"(1.2,1.8]";"2008";"low";"mg5";NA
"16282";"(1.2,1.8]";"2009";"low";"mg5";NA
"16286";"(1.2,1.8]";"2010";"low";"mg5";NA
"16290";"(1.2,1.8]";"2011";"low";"mg5";NA
"16294";"(1.2,1.8]";"2012";"low";"mg5";NA
"16298";"(1.2,1.8]";"1992";"middle";"mg5";NA
"16302";"(1.2,1.8]";"1993";"middle";"mg5";0
"16306";"(1.2,1.8]";"1994";"middle";"mg5";NA
"16310";"(1.2,1.8]";"1995";"middle";"mg5";NA
"16314";"(1.2,1.8]";"1996";"middle";"mg5";NA
"16318";"(1.2,1.8]";"1997";"middle";"mg5";NA
"16322";"(1.2,1.8]";"1998";"middle";"mg5";NA
"16326";"(1.2,1.8]";"1999";"middle";"mg5";NA
"16330";"(1.2,1.8]";"2000";"middle";"mg5";NA
"16334";"(1.2,1.8]";"2001";"middle";"mg5";NA
"16338";"(1.2,1.8]";"2002";"middle";"mg5";NA
"16342";"(1.2,1.8]";"2003";"middle";"mg5";NA
"16346";"(1.2,1.8]";"2004";"middle";"mg5";NA
"16350";"(1.2,1.8]";"2005";"middle";"mg5";NA
"16354";"(1.2,1.8]";"2006";"middle";"mg5";NA
"16358";"(1.2,1.8]";"2007";"middle";"mg5";NA
"16362";"(1.2,1.8]";"2008";"middle";"mg5";NA
"16366";"(1.2,1.8]";"2009";"middle";"mg5";NA
"16370";"(1.2,1.8]";"2010";"middle";"mg5";NA
"16374";"(1.2,1.8]";"2011";"middle";"mg5";NA
"16378";"(1.2,1.8]";"2012";"middle";"mg5";NA
"16382";"(1.2,1.8]";"1992";"midlow";"mg5";NA
"16386";"(1.2,1.8]";"1993";"midlow";"mg5";NA
"16390";"(1.2,1.8]";"1994";"midlow";"mg5";NA
"16394";"(1.2,1.8]";"1995";"midlow";"mg5";NA
"16398";"(1.2,1.8]";"1996";"midlow";"mg5";NA
"16402";"(1.2,1.8]";"1997";"midlow";"mg5";NA
"16406";"(1.2,1.8]";"1998";"midlow";"mg5";NA
"16410";"(1.2,1.8]";"1999";"midlow";"mg5";NA
"16414";"(1.2,1.8]";"2000";"midlow";"mg5";NA
"16418";"(1.2,1.8]";"2001";"midlow";"mg5";NA
"16422";"(1.2,1.8]";"2002";"midlow";"mg5";NA
"16426";"(1.2,1.8]";"2003";"midlow";"mg5";NA
"16430";"(1.2,1.8]";"2004";"midlow";"mg5";NA
"16434";"(1.2,1.8]";"2005";"midlow";"mg5";NA
"16438";"(1.2,1.8]";"2006";"midlow";"mg5";NA
"16442";"(1.2,1.8]";"2007";"midlow";"mg5";NA
"16446";"(1.2,1.8]";"2008";"midlow";"mg5";NA
"16450";"(1.2,1.8]";"2009";"midlow";"mg5";NA
"16454";"(1.2,1.8]";"2010";"midlow";"mg5";NA
"16458";"(1.2,1.8]";"2011";"midlow";"mg5";NA
"16462";"(1.2,1.8]";"2012";"midlow";"mg5";NA
"16466";"(1.2,1.8]";"1992";"high";"mg6";0
"16470";"(1.2,1.8]";"1993";"high";"mg6";NA
"16474";"(1.2,1.8]";"1994";"high";"mg6";NA
"16478";"(1.2,1.8]";"1995";"high";"mg6";NA
"16482";"(1.2,1.8]";"1996";"high";"mg6";NA
"16486";"(1.2,1.8]";"1997";"high";"mg6";NA
"16490";"(1.2,1.8]";"1998";"high";"mg6";NA
"16494";"(1.2,1.8]";"1999";"high";"mg6";NA
"16498";"(1.2,1.8]";"2000";"high";"mg6";NA
"16502";"(1.2,1.8]";"2001";"high";"mg6";NA
"16506";"(1.2,1.8]";"2002";"high";"mg6";NA
"16510";"(1.2,1.8]";"2003";"high";"mg6";NA
"16514";"(1.2,1.8]";"2004";"high";"mg6";NA
"16518";"(1.2,1.8]";"2005";"high";"mg6";NA
"16522";"(1.2,1.8]";"2006";"high";"mg6";NA
"16526";"(1.2,1.8]";"2007";"high";"mg6";NA
"16530";"(1.2,1.8]";"2008";"high";"mg6";NA
"16534";"(1.2,1.8]";"2009";"high";"mg6";NA
"16538";"(1.2,1.8]";"2010";"high";"mg6";NA
"16542";"(1.2,1.8]";"2011";"high";"mg6";NA
"16546";"(1.2,1.8]";"2012";"high";"mg6";NA
"16550";"(1.2,1.8]";"1992";"low";"mg6";NA
"16554";"(1.2,1.8]";"1993";"low";"mg6";NA
"16558";"(1.2,1.8]";"1994";"low";"mg6";NA
"16562";"(1.2,1.8]";"1995";"low";"mg6";NA
"16566";"(1.2,1.8]";"1996";"low";"mg6";NA
"16570";"(1.2,1.8]";"1997";"low";"mg6";NA
"16574";"(1.2,1.8]";"1998";"low";"mg6";NA
"16578";"(1.2,1.8]";"1999";"low";"mg6";NA
"16582";"(1.2,1.8]";"2000";"low";"mg6";NA
"16586";"(1.2,1.8]";"2001";"low";"mg6";NA
"16590";"(1.2,1.8]";"2002";"low";"mg6";NA
"16594";"(1.2,1.8]";"2003";"low";"mg6";NA
"16598";"(1.2,1.8]";"2004";"low";"mg6";NA
"16602";"(1.2,1.8]";"2005";"low";"mg6";NA
"16606";"(1.2,1.8]";"2006";"low";"mg6";NA
"16610";"(1.2,1.8]";"2007";"low";"mg6";NA
"16614";"(1.2,1.8]";"2008";"low";"mg6";NA
"16618";"(1.2,1.8]";"2009";"low";"mg6";NA
"16622";"(1.2,1.8]";"2010";"low";"mg6";NA
"16626";"(1.2,1.8]";"2011";"low";"mg6";NA
"16630";"(1.2,1.8]";"2012";"low";"mg6";NA
"16634";"(1.2,1.8]";"1992";"middle";"mg6";NA
"16638";"(1.2,1.8]";"1993";"middle";"mg6";10
"16642";"(1.2,1.8]";"1994";"middle";"mg6";NA
"16646";"(1.2,1.8]";"1995";"middle";"mg6";NA
"16650";"(1.2,1.8]";"1996";"middle";"mg6";NA
"16654";"(1.2,1.8]";"1997";"middle";"mg6";NA
"16658";"(1.2,1.8]";"1998";"middle";"mg6";NA
"16662";"(1.2,1.8]";"1999";"middle";"mg6";NA
"16666";"(1.2,1.8]";"2000";"middle";"mg6";NA
"16670";"(1.2,1.8]";"2001";"middle";"mg6";NA
"16674";"(1.2,1.8]";"2002";"middle";"mg6";NA
"16678";"(1.2,1.8]";"2003";"middle";"mg6";NA
"16682";"(1.2,1.8]";"2004";"middle";"mg6";NA
"16686";"(1.2,1.8]";"2005";"middle";"mg6";NA
"16690";"(1.2,1.8]";"2006";"middle";"mg6";NA
"16694";"(1.2,1.8]";"2007";"middle";"mg6";NA
"16698";"(1.2,1.8]";"2008";"middle";"mg6";NA
"16702";"(1.2,1.8]";"2009";"middle";"mg6";NA
"16706";"(1.2,1.8]";"2010";"middle";"mg6";NA
"16710";"(1.2,1.8]";"2011";"middle";"mg6";NA
"16714";"(1.2,1.8]";"2012";"middle";"mg6";NA
"16718";"(1.2,1.8]";"1992";"midlow";"mg6";NA
"16722";"(1.2,1.8]";"1993";"midlow";"mg6";NA
"16726";"(1.2,1.8]";"1994";"midlow";"mg6";NA
"16730";"(1.2,1.8]";"1995";"midlow";"mg6";NA
"16734";"(1.2,1.8]";"1996";"midlow";"mg6";NA
"16738";"(1.2,1.8]";"1997";"midlow";"mg6";NA
"16742";"(1.2,1.8]";"1998";"midlow";"mg6";NA
"16746";"(1.2,1.8]";"1999";"midlow";"mg6";NA
"16750";"(1.2,1.8]";"2000";"midlow";"mg6";NA
"16754";"(1.2,1.8]";"2001";"midlow";"mg6";NA
"16758";"(1.2,1.8]";"2002";"midlow";"mg6";NA
"16762";"(1.2,1.8]";"2003";"midlow";"mg6";NA
"16766";"(1.2,1.8]";"2004";"midlow";"mg6";NA
"16770";"(1.2,1.8]";"2005";"midlow";"mg6";NA
"16774";"(1.2,1.8]";"2006";"midlow";"mg6";NA
"16778";"(1.2,1.8]";"2007";"midlow";"mg6";NA
"16782";"(1.2,1.8]";"2008";"midlow";"mg6";NA
"16786";"(1.2,1.8]";"2009";"midlow";"mg6";NA
"16790";"(1.2,1.8]";"2010";"midlow";"mg6";NA
"16794";"(1.2,1.8]";"2011";"midlow";"mg6";NA
"16798";"(1.2,1.8]";"2012";"midlow";"mg6";NA
"16802";"(1.2,1.8]";"1992";"high";"mg7";NA
"16806";"(1.2,1.8]";"1993";"high";"mg7";NA
"16810";"(1.2,1.8]";"1994";"high";"mg7";NA
"16814";"(1.2,1.8]";"1995";"high";"mg7";NA
"16818";"(1.2,1.8]";"1996";"high";"mg7";NA
"16822";"(1.2,1.8]";"1997";"high";"mg7";NA
"16826";"(1.2,1.8]";"1998";"high";"mg7";NA
"16830";"(1.2,1.8]";"1999";"high";"mg7";NA
"16834";"(1.2,1.8]";"2000";"high";"mg7";NA
"16838";"(1.2,1.8]";"2001";"high";"mg7";NA
"16842";"(1.2,1.8]";"2002";"high";"mg7";NA
"16846";"(1.2,1.8]";"2003";"high";"mg7";NA
"16850";"(1.2,1.8]";"2004";"high";"mg7";NA
"16854";"(1.2,1.8]";"2005";"high";"mg7";NA
"16858";"(1.2,1.8]";"2006";"high";"mg7";NA
"16862";"(1.2,1.8]";"2007";"high";"mg7";NA
"16866";"(1.2,1.8]";"2008";"high";"mg7";NA
"16870";"(1.2,1.8]";"2009";"high";"mg7";NA
"16874";"(1.2,1.8]";"2010";"high";"mg7";NA
"16878";"(1.2,1.8]";"2011";"high";"mg7";NA
"16882";"(1.2,1.8]";"2012";"high";"mg7";NA
"16886";"(1.2,1.8]";"1992";"low";"mg7";NA
"16890";"(1.2,1.8]";"1993";"low";"mg7";NA
"16894";"(1.2,1.8]";"1994";"low";"mg7";NA
"16898";"(1.2,1.8]";"1995";"low";"mg7";NA
"16902";"(1.2,1.8]";"1996";"low";"mg7";NA
"16906";"(1.2,1.8]";"1997";"low";"mg7";NA
"16910";"(1.2,1.8]";"1998";"low";"mg7";NA
"16914";"(1.2,1.8]";"1999";"low";"mg7";NA
"16918";"(1.2,1.8]";"2000";"low";"mg7";NA
"16922";"(1.2,1.8]";"2001";"low";"mg7";NA
"16926";"(1.2,1.8]";"2002";"low";"mg7";NA
"16930";"(1.2,1.8]";"2003";"low";"mg7";NA
"16934";"(1.2,1.8]";"2004";"low";"mg7";NA
"16938";"(1.2,1.8]";"2005";"low";"mg7";NA
"16942";"(1.2,1.8]";"2006";"low";"mg7";NA
"16946";"(1.2,1.8]";"2007";"low";"mg7";NA
"16950";"(1.2,1.8]";"2008";"low";"mg7";NA
"16954";"(1.2,1.8]";"2009";"low";"mg7";NA
"16958";"(1.2,1.8]";"2010";"low";"mg7";NA
"16962";"(1.2,1.8]";"2011";"low";"mg7";NA
"16966";"(1.2,1.8]";"2012";"low";"mg7";NA
"16970";"(1.2,1.8]";"1992";"middle";"mg7";0
"16974";"(1.2,1.8]";"1993";"middle";"mg7";NA
"16978";"(1.2,1.8]";"1994";"middle";"mg7";NA
"16982";"(1.2,1.8]";"1995";"middle";"mg7";NA
"16986";"(1.2,1.8]";"1996";"middle";"mg7";NA
"16990";"(1.2,1.8]";"1997";"middle";"mg7";NA
"16994";"(1.2,1.8]";"1998";"middle";"mg7";NA
"16998";"(1.2,1.8]";"1999";"middle";"mg7";NA
"17002";"(1.2,1.8]";"2000";"middle";"mg7";NA
"17006";"(1.2,1.8]";"2001";"middle";"mg7";NA
"17010";"(1.2,1.8]";"2002";"middle";"mg7";NA
"17014";"(1.2,1.8]";"2003";"middle";"mg7";NA
"17018";"(1.2,1.8]";"2004";"middle";"mg7";NA
"17022";"(1.2,1.8]";"2005";"middle";"mg7";NA
"17026";"(1.2,1.8]";"2006";"middle";"mg7";NA
"17030";"(1.2,1.8]";"2007";"middle";"mg7";NA
"17034";"(1.2,1.8]";"2008";"middle";"mg7";NA
"17038";"(1.2,1.8]";"2009";"middle";"mg7";NA
"17042";"(1.2,1.8]";"2010";"middle";"mg7";NA
"17046";"(1.2,1.8]";"2011";"middle";"mg7";NA
"17050";"(1.2,1.8]";"2012";"middle";"mg7";NA
"17054";"(1.2,1.8]";"1992";"midlow";"mg7";NA
"17058";"(1.2,1.8]";"1993";"midlow";"mg7";70
"17062";"(1.2,1.8]";"1994";"midlow";"mg7";NA
"17066";"(1.2,1.8]";"1995";"midlow";"mg7";NA
"17070";"(1.2,1.8]";"1996";"midlow";"mg7";NA
"17074";"(1.2,1.8]";"1997";"midlow";"mg7";NA
"17078";"(1.2,1.8]";"1998";"midlow";"mg7";NA
"17082";"(1.2,1.8]";"1999";"midlow";"mg7";NA
"17086";"(1.2,1.8]";"2000";"midlow";"mg7";NA
"17090";"(1.2,1.8]";"2001";"midlow";"mg7";NA
"17094";"(1.2,1.8]";"2002";"midlow";"mg7";NA
"17098";"(1.2,1.8]";"2003";"midlow";"mg7";NA
"17102";"(1.2,1.8]";"2004";"midlow";"mg7";NA
"17106";"(1.2,1.8]";"2005";"midlow";"mg7";NA
"17110";"(1.2,1.8]";"2006";"midlow";"mg7";NA
"17114";"(1.2,1.8]";"2007";"midlow";"mg7";NA
"17118";"(1.2,1.8]";"2008";"midlow";"mg7";NA
"17122";"(1.2,1.8]";"2009";"midlow";"mg7";NA
"17126";"(1.2,1.8]";"2010";"midlow";"mg7";NA
"17130";"(1.2,1.8]";"2011";"midlow";"mg7";NA
"17134";"(1.2,1.8]";"2012";"midlow";"mg7";NA
"17138";"(1.2,1.8]";"1992";"high";"mg8";NA
"17142";"(1.2,1.8]";"1993";"high";"mg8";NA
"17146";"(1.2,1.8]";"1994";"high";"mg8";NA
"17150";"(1.2,1.8]";"1995";"high";"mg8";NA
"17154";"(1.2,1.8]";"1996";"high";"mg8";NA
"17158";"(1.2,1.8]";"1997";"high";"mg8";NA
"17162";"(1.2,1.8]";"1998";"high";"mg8";NA
"17166";"(1.2,1.8]";"1999";"high";"mg8";NA
"17170";"(1.2,1.8]";"2000";"high";"mg8";NA
"17174";"(1.2,1.8]";"2001";"high";"mg8";NA
"17178";"(1.2,1.8]";"2002";"high";"mg8";NA
"17182";"(1.2,1.8]";"2003";"high";"mg8";NA
"17186";"(1.2,1.8]";"2004";"high";"mg8";NA
